Nation,s0,f0,s1,f1,s2,f2,s4,f4,s5,f5,s6,f6,s7,f7,s8,f8,s9,f9,s10,f10,s11,f11,s12,f12,s13,f13,s14,f14,s15,f15,s16,f16,s17,f17,s18,f18,s19,f19,s20,f20,s21,f21,s22,f22,s23,f23,s24,f24,s25,f25,s26,f26,s27,f27,s28,f28,s29,f29,s30,f30,s31,f31,s32,f32,s33,f33,s34,f34,s35,f35,s36,f36,s37,f37,s38,f38,s39,f39,s40,f40,s41,f41,s42,f42,s43,f43,s44,f44,s45,f45,s46,f46,s47,f47,s48,f48,s49,f49,s50,f50,s51,f51,s52,f52,s53,f53,s54,f54,s55,f55,s56,f56,s57,f57,s58,f58,s59,f59,s60,f60,s61,f61,s62,f62,s63,f63,s64,f64,s67,f67,s68,f68,s69,f69,s70,f70,s71,f71,s72,f72,s73,f73,s74,f74,s75,f75,s77,f77,s78,f78,s79,f79,s85,f85,s87,f87,s88,f88
Defender duck,57.33,57.33,57.33,57.33,57.33,57.33,3.61,3.61,32.79,32.79,42,42,330.3,330.3,50,50,112.5,112.5,1321.19,1321.19,3653.08,3653.08,5284.75,5284.75,-8.37,-8.37,-3.16,-3.16,3032.13,3032.13,-5.48,-5.48,2902.21,2902.21,-7.07,-7.07,1321.19,1321.19,-7.07,-7.07,2642.38,2642.38,3082.77,3082.77,1761.58,1761.58,1761.58,1761.58,1409.27,1409.27,6605.94,6605.94,9.33,9.33,990.89,990.89,990.89,990.89,1321.19,1321.19,330.3,330.3,119.98,119.98,27.72,27.72,12,12,49.93,49.93,22.83,22.83,20.19,20.19,50,50,1,1,50,50,100,100,56.72,56.72,57.19,57.19,69.44,69.44,0.56,0.56,1321.19,1321.19,82.8,82.8,50,50,21.68,21.68,81.86,81.86,3.24,3.24,93.2,93.2,610.35,610.35,0,0,64,64,67.93,67.93,880.79,880.79,501.05,501.05,0.32,0.32,126.07,126.07,10.25,10.25,17.16,17.16,517.76,517.76,2.36,2.36,54.44,54.44,52.69,52.69,95.39,95.39,-55.68,-55.68,100.2,100.2,40833.52,40833.52,20518.33,20518.33,74031,74031,880.79,880.79,10.54,10.54,110.1,110.1,2200000000,2500000000,31972.64,31972.64,7.09,7.09,15.43,15.43
Formisia,70.22,70.22,96.15,96.15,35.81,35.81,1.53,1.53,19.79,19.78,23.24,23.24,6964.39,7130.5,35.67,35.67,84.25,84.25,-14.28,-14.42,-11.1,-11.24,-8.93,-9.09,-9.61,-9.74,-16.04,-16.12,-11.56,-11.63,-8.93,-9.09,-12.67,-12.79,-7.94,-8.31,-11.14,-11.31,-17.72,-17.83,-15.43,-15.56,-9.17,-9.38,-24.84,-24.92,13071.42,12853.91,-18.64,-18.88,0,0,31.02,31.05,2458.02,2458.79,14010.71,14015.11,8275.33,8277.93,5981.18,5983.06,18.38,18.38,65.4,65.4,1.3,1.3,34.19,34.19,69.37,69.27,1.03,1.03,46.97,46.97,14.12,14.12,53.84,53.84,192,198,83.1,83.1,127.78,127.78,91.84,91.84,13.91,13.91,10405.62,10408.88,111.57,111.58,40.43,40.43,93.01,93.05,-223.62,-224.42,12.15,12.15,92.29,92.29,706.48,706.48,4,4,104,104,44.81,44.75,5407.64,5409.34,1261.73,1265.33,0.14,0.14,153.64,153.79,7.37,7.37,18.03,18.03,1373.01,1409.47,0.8,0.8,41.09,41.09,81.87,81.87,-120.17,-120.28,98.25,97.52,110.31,110.31,91891.91,91863.07,73409.03,73385.99,112240,112205,11552.69,11556.32,1.91,1.91,3359.29,3360.35,802100000000,802300000000,6432.43,6338.55,23.06,23.06,124.07,124.44
Rocky Rickaby,90.67,90.67,74.67,74.67,82,82,8.37,8.37,33.07,33.07,44.28,44.28,-6.32,-6.32,9.33,9.33,204.75,204.75,-4,-4,1766.25,1766.25,6837.6,6837.6,4611.41,4611.41,4293.38,4293.38,3788.11,3788.11,-7.21,-7.21,193.2,193.2,1749.15,1749.15,6122.04,6122.04,-2.45,-2.45,4571.65,4571.65,-6.78,-6.78,2146.69,2146.69,2385.21,2385.21,8954.47,8954.47,6837.6,6837.6,6.78,6.78,1788.91,1788.91,795.07,795.07,-5.48,-5.48,198.77,198.77,8.94,8.94,11.95,11.95,15.51,15.51,76.89,76.89,36.91,36.91,2.07,2.07,51.62,51.62,1,1,51.48,51.48,105,105,51.76,51.76,33.85,33.85,69.15,69.15,31.1,31.1,298.15,298.15,54.57,54.57,69,69,6.82,6.82,114,114,0.7,0.7,94.17,94.17,92.31,92.31,0,0,68,68,71.87,71.87,99.38,99.38,301.18,301.18,1.89,1.89,366.19,366.19,13.22,13.22,26.89,26.89,503.46,503.46,4.56,4.56,23.9,23.9,57.15,57.15,49.5,49.5,78.42,78.42,87.18,87.18,59421.85,59421.85,18624.76,18624.76,155895,155895,1093.22,1093.22,15.42,15.42,-4.47,-4.47,100500000000,101800000000,55381.17,55381.17,1.65,1.65,20.31,20.31
The duck defender,57.33,57.33,57.33,57.33,57.33,57.33,3.61,3.61,32.81,32.81,42,42,303.74,303.74,50,50,112.5,112.5,3644.84,3644.84,2047.18,2047.18,1214.95,1214.95,2834.87,2834.87,2024.91,2024.91,471.8,471.8,2834.87,2834.87,-2.98,-2.98,0,0,-3.16,-3.16,3644.84,3644.84,4049.82,4049.82,4049.82,4049.82,3644.84,3644.84,0,0,1295.94,1295.94,7694.65,7694.65,9.33,9.33,911.21,911.21,911.21,911.21,1214.95,1214.95,303.74,303.74,119.98,119.98,27.72,27.72,12,12,49.93,49.93,22.63,22.63,20.43,20.43,50,50,1,1,50,50,100,100,56.72,56.72,57.19,57.19,69.42,69.42,0.56,0.56,1214.95,1214.95,65.52,65.52,50,50,18.15,18.15,85.24,85.24,3.24,3.24,93.2,93.2,610.35,610.35,0,0,64,64,68.14,68.14,809.96,809.96,515.77,515.77,0.33,0.33,126.07,126.07,11.46,11.46,17.16,17.16,504.26,504.26,2.31,2.31,54.44,54.44,52.68,52.68,-48.99,-48.99,62.45,62.45,100.2,100.2,44390.05,44390.05,22305.45,22305.45,80480,80480,809.96,809.96,10.54,10.54,101.25,101.25,2300000000,2500000000,36355.45,36355.45,7.09,7.09,12.41,12.41
Cricket Fans,62.22,62.22,67.9,67.9,73.71,73.71,1.34,1.34,20.74,20.73,57,57,13896.86,14011.29,46.33,46.33,179.5,179.5,-23.62,-23.71,-16.92,-17.02,-16.61,-16.73,-16.4,-16.47,-21.26,-21.31,-14.81,-14.86,-25.34,-25.42,-23.04,-23.11,-18.38,-18.49,-26.04,-26.12,-27.35,-27.42,-18.71,-18.81,-20.45,-20.54,-24.66,-24.74,-10.8,-10.89,-29.95,-30.1,0,0,37.05,37.08,14831.62,14820.83,7665.08,7659.51,9098.39,9091.77,3614.43,3611.8,2.91,2.91,74.56,74.56,25.46,25.46,27.9,27.9,83.4,83.39,0.9,0.9,51.62,51.62,7.39,7.39,51.96,51.96,410,416,101.26,101.26,133.83,133.83,91.22,91.22,15.47,15.48,6668,6663.15,138.53,138.53,28.86,28.86,92.79,92.77,-301.56,-301.48,0.68,0.68,94.3,94.3,593.42,593.42,12,12,120,120,35.97,35.95,3614.43,3611.8,1534.1,1536.75,0.13,0.13,90.81,90.93,8.64,8.64,94.15,94.15,3250.12,3279.97,0.53,0.53,39.53,39.52,71.96,71.96,-149.32,-149.68,70.32,69.22,125.67,125.67,85562.26,85624.56,73278.27,73331.62,98280,98352,9846.2,9839.04,1.65,1.65,2928.93,2926.8,506300000000,506700000000,6160.48,6164.97,0.96,0.96,141.26,141.55
Regulus Corneas,68,68,45.11,45.11,57.33,57.33,1.23,1.23,23.11,23.08,45.83,45.83,2854.51,3035.33,39,39,137.25,137.25,-7.87,-8.12,296.25,149.43,-8.94,-9.17,-6.57,-6.75,-9.4,-9.54,-8.76,-8.85,-9.7,-9.9,-10.68,-10.82,-11.81,-12.19,-7.87,-8.12,-8.49,-8.72,1468.91,1394.7,2098.45,1992.42,-14.21,-14.35,3221.73,3088.25,-2.41,-4.18,0,0,22.14,22.18,3625.99,3657.96,7251.99,7315.93,3317.4,3346.65,2314.46,2334.87,1246.38,1246.38,81.26,81.26,18.02,18.02,23.61,23.61,37.82,37.72,1.98,1.99,48.6,48.6,6.47,6.47,53.38,53.38,178,184,75.83,75.83,111.55,111.55,90.04,90.05,14.01,14,3163.1,3190.99,86.99,87.03,-79.17,-79.17,81.4,81.95,-71.38,-72.66,1.65,1.65,93.49,93.49,767.14,767.14,-8,-8,65,65,78.02,77.99,1542.98,1556.58,1134.47,1139.25,0.26,0.26,171.36,171.52,9.09,9.08,12.39,12.39,1053.16,1092.57,1.08,1.06,40.99,41,60.74,60.74,-70.64,-71.2,31.46,29.5,112.37,112.37,45752.33,45352.51,41010.17,40651.8,50467,50026,3471.7,3502.3,2.08,2.08,1620.13,1634.41,166800000000,165700000000,8509.93,8208.8,16.37,16.37,18.92,19.63
Argesea,44.13,44.13,97.46,97.46,46.48,46.48,1.45,1.45,17.98,17.98,23.71,23.71,1683.14,1792.93,59.9,59.9,62.25,62.25,-14.35,-14.49,-16.88,-16.97,-17.15,-17.26,21709.31,21602.09,-13.3,-13.39,-15.31,-15.36,17026.91,16951.34,-35.45,-35.5,-23.69,-23.81,-29.43,-29.5,28320.27,28252.24,-17.2,-17.32,-17.2,-17.32,-28.02,-28.09,-27.32,-27.37,-26.56,-26.73,17026.91,16951.34,36.67,36.7,4506.48,4509.49,1303.08,1303.95,19166.13,19178.92,-17.03,-17.03,3336.17,3336.17,68.95,68.95,0.77,0.77,35.41,35.41,86.26,86.23,0.87,0.87,22.26,22.26,27.93,27.93,40.94,40.94,545,551,107.52,107.52,159.44,159.44,93.37,93.38,11.61,11.61,35237.45,35260.96,3.71,3.72,-64.14,-64.14,94.83,94.88,-340.27,-341.21,0.79,0.79,93.83,93.83,900.38,900.38,4,4,120,120,83.2,83.18,-29.15,-29.15,1520.25,1522.93,0.14,0.14,45.2,45.29,3.3,3.3,5.56,5.56,2754.63,2785.53,0.54,0.54,43.39,43.39,91.87,91.87,-267.91,-267.78,241.89,241.36,114.92,114.92,140083.24,139989.83,115093.27,115016.52,166924,166812,162.88,162.99,1.6,1.6,-28.11,-28.11,884400000000,884200000000,7284.33,7139.48,59.64,59.64,156.8,157.06
Still Not Jumping,90.67,90.67,72.5,72.5,82,82,7.09,7.09,32.89,32.89,44.28,44.28,-6.32,-6.32,9.33,9.33,204.75,204.75,3364.34,3364.34,2170,2170,2576.94,2576.94,930.56,930.56,6012.86,6012.86,7297.39,7297.39,-7.87,-7.87,2765.2,2765.2,2648.52,2648.52,4795.97,4795.97,5511.79,5511.79,4473.85,4473.85,4795.97,4795.97,1932.7,1932.7,1302.79,1302.79,-1.96,-1.96,5941.28,5941.28,6.78,6.78,1610.59,1610.59,715.82,715.82,-5.48,-5.48,178.95,178.95,8.94,8.94,14.1,14.1,15.51,15.51,74.77,74.77,35.72,35.72,2.2,2.2,51.62,51.62,1,1,51.48,51.48,105,105,52.4,52.4,36.08,36.08,69.33,69.33,30.02,30.02,268.43,268.43,49.51,49.51,65.75,65.75,5.96,5.96,119.16,119.16,0.7,0.7,94.17,94.17,102.88,102.88,0,0,68,68,71.71,71.71,89.48,89.48,352,352,1.81,1.81,366.19,366.19,12.07,12.07,26.89,26.89,468.87,468.87,3.43,3.43,24.98,24.98,56.54,56.54,44.16,44.16,40.62,40.62,87.18,87.18,64252.41,64252.41,22136.71,22136.71,157022,157022,984.25,984.25,14.98,14.98,-4.47,-4.47,165300000000,167000000000,60397.27,60397.27,1.65,1.65,21.5,21.5
Dragon age,57.33,57.33,57.33,57.33,57.33,57.33,3.61,3.61,32.79,32.79,42,42,284.02,284.02,50,50,112.5,112.5,3029.54,3029.54,2258.9,2258.9,-8.37,-8.37,1514.77,1514.77,3029.54,3029.54,2989.77,2989.77,1893.46,1893.46,-8.41,-8.41,4544.3,4544.3,1136.08,1136.08,3408.23,3408.23,1514.77,1514.77,3029.54,3029.54,1136.08,1136.08,2650.84,2650.84,-3.46,-3.46,4923,4923,9.33,9.33,852.06,852.06,852.06,852.06,1136.08,1136.08,284.02,284.02,119.98,119.98,27.72,27.72,12,12,49.93,49.93,24.06,24.06,18.59,18.59,50,50,1,1,50,50,100,100,56.72,56.72,57.19,57.19,69.44,69.44,0.56,0.56,1136.08,1136.08,60.14,60.14,50,50,15.44,15.44,88.38,88.38,3.24,3.24,93.2,93.2,610.35,610.35,0,0,64,64,68.33,68.33,757.38,757.38,580.1,580.1,0.33,0.33,126.07,126.07,11.37,11.37,17.16,17.16,497.22,497.22,2.11,2.11,54.44,54.44,52.69,52.69,-76.81,-76.81,48.99,48.99,100.2,100.2,47461.47,47461.47,23848.8,23848.8,86048,86048,757.38,757.38,10.54,10.54,94.67,94.67,6000000000,6800000000,40152.4,40152.4,7.09,7.09,12.2,12.2
Revolutionary Theory,76,76,62.1,62.1,23,23,1.27,1.27,22.43,22.42,52.16,52.16,6067.72,6233.85,27,27,206.25,206.25,-5.48,-5.83,-8.94,-9.12,-10.1,-10.3,-6.93,-7.1,-10.7,-10.82,-4,-4.2,-11.4,-11.63,-15.49,-15.59,-11.92,-12.08,-11.83,-12,-13.42,-13.56,-3.74,-4.1,-9.49,-9.7,-13.53,-13.67,-4.43,-4.64,-14.9,-15.2,0,0,25.28,25.32,6507.41,6497.25,7914.42,7902.06,4396.9,4390.03,3605.46,3599.83,60.39,60.39,78.94,78.94,19.56,19.56,16.71,16.71,50.37,50.37,1.38,1.38,50,50,5.87,5.87,48.04,48.04,197,203,80.15,80.15,107.48,107.48,90.33,90.33,25.86,25.81,3869.27,3863.23,111.1,111.15,-76.43,-76.43,80.22,80.04,-105.61,-105.53,15.09,15.09,92.06,92.06,883.1,883.1,0,0,78,78,76.68,76.65,2286.39,2282.82,1212.59,1216.54,0.22,0.22,255.67,255.87,9.14,9.13,17.53,17.53,1495.01,1530.65,0.89,0.88,29.14,29.19,66.52,66.52,-101.98,-102.37,72.8,71.97,114.08,114.08,56192.38,56280.24,49602.65,49680.21,62834,62932,8442.05,8428.87,1.97,1.97,2901.95,2897.42,393800000000,394300000000,11126.09,11256.05,10.14,10.14,47.64,48.98
Karbarel Scus,58.33,58.33,2,2,38.67,38.67,1.04,1.04,36.51,36.32,44.28,44.28,438.2,477.74,49.25,49.25,114.75,114.75,-5.29,-5.66,249.28,221.41,207.74,184.51,662.16,645.78,895.87,896.18,436.25,400.65,-11.14,-11.31,503.11,477.74,-10.86,-11.05,-14.42,-14.56,-12.17,-12.33,-11.27,-11.45,-4.24,-4.69,-6.16,-6.48,-8.83,-9.06,225.91,218.77,207.74,184.51,18.76,18.81,665.41,675.43,519.34,527.17,584.26,593.06,389.51,395.38,9.56,9.56,96.25,96.25,15.51,15.51,16.34,16.34,24.76,24.71,17.59,17.66,48.6,48.6,1,1,51.48,51.48,123,129,69.55,69.55,104.72,104.72,66.38,66.5,21.57,21.57,551.8,560.11,106.72,106.73,-98,-98,70.56,71.22,-21.2,-22.84,8.37,8.37,92.61,92.61,1774.08,1774.08,0,0,64,64,74.48,74.45,421.97,428.32,1039.88,1046.8,0.23,0.23,205.67,205.84,9.55,9.56,24.09,24.09,779.23,823.38,1.42,1.39,33.43,33.43,42.71,42.75,-71.06,-71.06,81.55,80.31,107.17,107.17,9695.48,9551.6,9502.54,9361.52,9873,9726,503.11,510.69,2.33,2.33,324.59,329.48,10600000000,10600000000,2850.47,2750.86,10.67,10.67,7.46,7.57
Chiss Admiral Thrawn,70.57,70.57,57.33,57.33,40,40,1.49,1.49,23.31,23.27,42,42,3080.82,3333.58,35.14,35.14,146.25,146.25,-9.27,-9.49,4436.38,4266.98,1760.47,1600.12,5791.94,5600.41,-9.4,-9.54,-8.85,-8.94,-6.78,-7.07,-14.39,-14.49,-6,-6.71,-12.49,-12.65,-11.66,-11.83,739.4,622.27,-6,-6.32,-11.66,-11.83,2825.55,2622.42,103.52,74.67,1760.47,1600.12,15.1,15.17,550.15,555.6,8472.26,8556.19,2750.73,2777.98,1210.32,1222.31,614.76,614.76,67.28,67.28,14.16,14.16,28.18,28.18,33.57,33.42,2.52,2.55,51,51,6.47,6.47,51.48,51.48,195,201,66.15,66.15,103.88,103.88,89.6,89.73,13.73,13.75,2200.59,2222.39,63.91,63.94,38,38,66.48,67,20.78,19.65,4.64,4.64,93.01,93.01,695.69,695.69,-8,-8,62,62,56.23,55.96,550.15,555.6,1082.97,1088.79,0.38,0.38,198.81,198.98,9.34,9.33,15.29,15.29,1149,1187.35,1.25,1.23,41.27,41.25,61.69,61.73,-81.73,-81.24,93.17,91.65,106.51,106.51,40743.93,40344.31,33041.1,32717.03,49113,48631,2200.59,2222.39,2.55,2.55,330.09,333.36,2021700000000,2003400000000,13649.22,13313.62,13.46,13.46,23.44,24.27
Kamaka-san,81.33,81.33,48.44,48.44,70,70,4.14,4.14,34.34,34.19,44.28,44.28,-7.07,-5.48,19,19,182.25,182.25,4938.54,4637.6,174.3,84.32,5519.55,5199.74,305.03,98.37,-5.1,-5.29,-6.2,-3.35,726.26,562.13,3356.76,4106.39,-6,-6.48,-2,-2.83,944.13,772.93,2941.34,2705.27,1670.39,1475.6,1888.27,1686.4,5229.04,4918.67,5135.79,4828.44,11184.34,10399.48,6.78,6.78,817.04,790.5,544.69,527,-7.75,-7.75,-7.07,-7.07,1030.28,1030.28,24.17,24.17,16.29,16.29,57.78,57.78,34.7,34.58,2.33,2.35,51,51,1,1,52.44,52.44,99,105,56.61,56.61,49.24,49.24,67.98,68.12,16.6,16.59,544.69,527,47.27,47.35,53.33,53.33,8.25,7.93,105.41,107.01,1.06,1.06,93.67,93.67,280.38,280.38,-4,-4,67,67,69.92,69.95,0,0,495.03,618.9,1.83,1.83,299.69,299.9,11.19,9.98,13.36,13.36,437.18,538.98,2.38,2.02,38.4,38.41,51.17,51.22,81.42,81.91,31.14,26.27,100.62,100.62,42528.96,43955.77,19818.64,20483.53,81994,84745,453.91,439.17,10.68,10.68,-4.47,-4.47,2100000000,2600000000,39041.59,40483.26,11.71,11.71,18.46,20.18
Flemingovia,60.89,60.89,94.62,94.62,65.33,65.33,1.45,1.45,18.57,18.56,66.46,66.46,14984.63,15117.02,47.33,47.33,85.25,85.25,-16.25,-16.37,-17.98,-18.07,-18.22,-18.33,-13.28,-13.37,-19.68,-19.75,-15.15,-15.21,-25.42,-25.5,-22.65,-22.72,-22.32,-22.45,-22,-22.09,-22,-22.09,-19.75,-19.85,-18.28,-18.38,-28.9,-28.97,-5.6,-5.77,-27.72,-27.88,0,0,38.25,38.28,14770.57,14760.48,15055.99,15045.71,9989.76,9982.93,5423.01,5419.31,1730.95,1730.95,68.95,68.95,34.05,34.05,8.33,8.33,89.65,89.65,0.85,0.85,47.8,47.8,15.38,15.38,55.65,55.65,490,496,108.68,108.68,131.29,131.29,92.82,92.82,8.43,8.44,5137.59,5134.08,150.16,150.17,35.86,35.86,95.03,95.03,-355.81,-355.71,0.58,0.58,94.8,94.8,647.32,647.32,-1,-1,100,100,36.59,36.58,3995.9,3993.17,1559,1561.6,0.13,0.13,87.1,87.21,6.71,6.7,10.4,10.4,3178.36,3208.35,0.51,0.51,46.57,46.56,83.08,83.08,-190.46,-190.74,119.68,119.01,115.74,115.74,104392.95,104464.28,85769.9,85828.51,124395,124480,14770.57,14760.48,1.59,1.59,3567.77,3565.33,628700000000,629200000000,5219.65,5223.21,14.53,14.53,139.77,140.08
Gidoraland,79,79,20,20,70,70,1.52,1.52,34.33,34.26,43.68,43.68,210.03,322.15,22.5,22.5,175.5,175.5,1218.17,1159.74,-5.06,-5.37,798.11,730.21,226.83,180.4,1302.18,1288.6,3293.26,3230.1,3864.54,3865.81,-1.22,-2.12,1176.16,1116.79,-9.59,-9.8,2688.37,2663.12,609.08,536.92,1638.23,1589.28,-9.59,-9.8,117.62,60.13,1532.91,1481.59,5880.81,5755.77,9.8,9.9,367.55,375.84,420.06,429.53,262.54,268.46,210.03,214.77,619.71,619.71,65.73,65.73,15.09,15.09,38.03,38.03,29.61,29.52,5.49,5.72,51,51,1,1,51.48,51.48,115,121,59.52,59.52,76.45,76.45,68,68.05,24.39,24.38,1312.68,1342.3,21.37,21.42,20,20,17.11,18.49,81.3,79.3,1.06,1.06,93.67,93.67,520.35,520.35,-4,-4,64,64,54.64,54.37,315.04,322.15,681.92,722.67,1.41,1.41,270.04,270.24,9.57,9.57,15.27,15.27,602.34,653.72,1.9,1.84,30.61,30.62,45.43,45.45,31.78,30.5,29.83,27.75,103,103,30907.58,30277.6,24756.82,24252.21,37663,36896,577.58,590.61,5,5,-11.83,-11.83,633800000000,660200000000,25622.38,24676.24,13.55,13.55,8.92,9.18
Versord,66.4,66.4,37,37,41.33,41.33,2.23,2.23,31.04,30.96,43.68,43.68,401.42,575.4,41.4,41.4,132.75,132.75,2119.52,2038.55,-3.35,-3.79,4367.49,4340.15,719.35,552.38,-2.9,-3.29,-1.26,-1.79,3275.62,3222.23,2247.97,2137.19,3725.21,3682.55,-9.17,-9.38,1798.38,1709.76,1830.49,1742.64,834.96,723.36,2761.8,2696.15,-5.29,-5.66,-1.25,-1.77,9762.63,9600.94,10.77,10.86,1284.56,1315.2,1043.7,1068.6,883.13,904.2,401.42,411,624.65,624.65,44.87,44.87,15.09,15.09,37.31,37.31,24.3,24.23,18.26,18.35,52.64,52.64,1,1,51.48,51.48,111,117,59.76,59.76,72.07,72.07,71.48,71.58,12.53,12.52,802.85,822,76.81,76.92,34.75,34.75,26.35,28.04,71.23,69.43,7.53,7.53,92.69,92.69,771.56,771.56,0,0,64,64,57.82,57.25,561.99,575.4,594.44,637.58,0.33,0.33,194.09,194.26,11.03,11,15.24,15.24,610.39,661.24,2.08,1.98,42.47,42.48,51.06,51.09,68.41,68.99,46.04,42.9,100.2,100.2,37040.18,36227.09,24186.68,23655.75,53899,52715,1284.56,1315.2,4.53,4.53,240.85,246.6,137900000000,149200000000,27261.57,26083.51,2.74,2.74,10.77,11.17
Puppeneppestioia,11,11,1.75,1.75,3,3,1.04,1.04,37.99,37.78,42,42,189.02,226.51,89,89,24.75,24.75,453.66,422.82,453.66,416.78,-8.37,-8.6,75.61,45.3,423.42,407.72,3162.38,3449.82,-5.48,-5.83,-8.22,-8.4,-8.94,-9.17,-12.25,-12.41,151.22,120.81,-6.32,-6.63,-10.49,-10.68,-10.49,-10.68,0,-2,-11.48,-11.66,453.66,422.82,12.41,12.49,245.73,245.39,283.54,283.14,415.85,415.27,189.02,188.76,141.46,141.46,96.48,96.48,12,12,11.07,11.07,1.09,1.08,37.45,37.49,50,50,1,1,50,50,110,116,64.13,64.13,81.76,81.76,65.5,65.62,45.34,45.33,302.44,302.01,108.51,108.52,-98.25,-98.25,39.69,40.14,47.82,47.12,28.66,28.66,91.19,91.19,10529.2,10529.2,0,0,64,64,75.16,75.13,226.83,226.51,549.89,586.46,0.2,0.2,21.09,21.15,9.19,9.15,17.06,17.06,637.38,686.66,2.2,2.1,9.66,9.67,41.11,41.14,-67.82,-67.82,33.17,30,101.85,101.85,8704.59,8719.96,8542.19,8557.27,8853,8869,226.83,226.51,2.75,2.75,94.51,94.38,47700000000,51200000000,5248.87,5223.25,9.09,9.09,8.18,8.65
Morozko the snow demon,68.53,68.53,21.17,21.17,49.33,49.33,1.29,1.29,27.47,27.42,42,42,2049.42,2210.1,38.2,38.2,139.5,139.5,-3.46,-4,2792.5,2700.34,740.44,642.94,666.39,525.07,-4.14,-4.5,-6.99,-7.1,1533.76,1446.61,-8.75,-8.92,-4.24,-4.9,-12.73,-12.88,-11.49,-11.66,846.21,750.1,475.99,375.05,-12.73,-12.88,2723.75,2652.12,-13.61,-13.84,2274.2,2089.55,15.87,15.94,1454.43,1473.4,2446.09,2477.99,1520.54,1540.38,925.55,937.62,507.09,507.09,77.61,77.61,13.62,13.62,29.08,29.08,31.8,31.67,2.96,3.01,50,50,3.93,3.93,50.99,50.99,181,187,66.38,66.38,102.41,102.41,77.44,77.55,16.08,16.07,1388.32,1406.43,77.71,77.82,21.17,21.17,67.93,68.55,10.66,9.38,4.04,4.04,93.08,93.08,812.19,812.19,0,0,64,64,49.45,49.34,925.55,937.62,1080.61,1086.53,0.28,0.28,89.62,89.74,9.64,9.64,15.78,15.78,1122.69,1161.31,1.26,1.24,38.92,38.93,51.06,51.09,-40.12,-39.12,54.86,52.25,102.62,102.62,26438.87,26103.33,23128.53,22835,29802,29424,1652.76,1674.32,2.53,2.53,594.99,602.76,2861000000000,2867000000000,8486.88,8196.45,7.83,7.83,14.94,15.53
Cabrinialand,41.45,41.45,97.94,97.94,44,44,2.03,2.03,21.59,21.58,14.13,14.13,5013.36,5233.47,61.91,61.91,41.75,41.75,-6.48,-6.78,-3.1,-3.58,-1.18,-2.05,5394.76,5197.93,-1.91,-3.3,-10.24,-10.32,14210.41,14069.16,-17.15,-17.23,3696.12,3633.81,-13.49,-13.64,-9.59,-9.8,2453.6,2259.28,-9.06,-9.27,-15.2,-15.33,-6.34,-6.49,1692.98,1651.33,14210.41,14069.16,23.58,23.62,-13.04,-13.04,12385.94,12441.84,11402.93,11454.4,4423.55,4443.52,1831.71,1831.71,49.17,49.17,0.38,0.38,46.26,46.26,46.01,45.97,1.52,1.52,58.14,58.14,3.63,3.63,27.72,27.72,303,309,83.59,83.59,117.88,117.88,90.74,90.75,11.91,11.91,13762.15,13824.27,13.41,13.51,38.14,38.14,76.79,77.08,-78.69,-79.86,81.43,81.43,67.37,67.37,916.07,916.07,-14,-14,77,77,46.9,46.81,-16.73,-16.73,1312.87,1315.91,0.15,0.15,106.16,106.29,9.73,9.73,10.02,10.02,2304.85,2336.99,0.73,0.72,43.09,43.09,87.27,87.28,-109.48,-108.9,109.19,108.02,28.37,28.37,93880.54,93514.01,64388.57,64137.19,130963,130452,4620.15,4641.01,1.9,1.9,-10.49,-10.49,607964700000000,607864000000000,21780.28,21414.71,21.72,21.72,85.07,87.07
Cyclic groups,57.33,57.33,57.33,57.33,57.33,57.33,3.61,3.61,32.79,32.79,42,42,309.16,309.16,50,50,112.5,112.5,-8.37,-8.37,1389.14,1389.14,1236.62,1236.62,-6.32,-6.32,4946.5,4946.5,2518.59,2518.59,3297.67,3297.67,3602.7,3602.7,412.21,412.21,1648.83,1648.83,-7.07,-7.07,4122.08,4122.08,-5.48,-5.48,0,0,1236.62,1236.62,5126.91,5126.91,4534.29,4534.29,9.33,9.33,927.47,927.47,927.47,927.47,1236.62,1236.62,309.16,309.16,119.98,119.98,27.72,27.72,12,12,49.93,49.93,22.61,22.61,20.46,20.46,50,50,1,1,50,50,100,100,56.72,56.72,57.19,57.19,69.43,69.43,0.56,0.56,1236.62,1236.62,64.52,64.52,50,50,18.88,18.88,84.48,84.48,3.24,3.24,93.2,93.2,610.35,610.35,0,0,64,64,68.09,68.09,824.42,824.42,545.72,545.72,0.34,0.34,126.07,126.07,11.47,11.47,17.16,17.16,521.53,521.53,2.21,2.21,54.44,54.44,52.69,52.69,55.68,55.68,-40,-40,100.2,100.2,43614.8,43614.8,21915.89,21915.89,79074,79074,824.42,824.42,10.54,10.54,103.05,103.05,5800000000,6500000000,35371.6,35371.6,7.09,7.09,13.24,13.24
